"CellID","X","Y","RF_Mean_Probability","RF_SD_Probability","RF_Min_Probability","RF_Max_Probability","RF_Prediction_n","Final_Model","Final_Threshold_Method","Final_Threshold","Prospective_P90","Prospectivity_Class"
175,531363.5791,4419939.11,0.00640400513855857,0.00412875449545076,0,0.0178647339714484,150,"RF","P90",0.0831089141044258,0,"Below_P90"
176,531388.5791,4419939.11,0.00632922736078079,0.00409737878934979,0,0.0174628272615387,150,"RF","P90",0.0831089141044258,0,"Below_P90"
177,531413.5791,4419939.11,0.043426386171207,0.0257451808005009,0,0.124191202063963,150,"RF","P90",0.0831089141044258,0,"Below_P90"
178,531438.5791,4419939.11,0.043426386171207,0.0257451808005009,0,0.124191202063963,150,"RF","P90",0.0831089141044258,0,"Below_P90"
179,531463.5791,4419939.11,0.0419766225905611,0.0252277798722148,0,0.123191202063963,150,"RF","P90",0.0831089141044258,0,"Below_P90"
180,531488.5791,4419939.11,0.0419832892572277,0.0252233776761287,0,0.123191202063963,150,"RF","P90",0.0831089141044258,0,"Below_P90"
181,531513.5791,4419939.11,0.0420908448127833,0.0252489759103634,0,0.123191202063963,150,"RF","P90",0.0831089141044258,0,"Below_P90"
182,531538.5791,4419939.11,0.0428713121868195,0.0254879378031082,0,0.123191202063963,150,"RF","P90",0.0831089141044258,0,"Below_P90"
183,531563.5791,4419939.11,0.0424141833665251,0.0253044225985212,0,0.123191202063963,150,"RF","P90",0.0831089141044258,0,"Below_P90"
184,531588.5791,4419939.11,0.0205539194281022,0.0101514556630423,0,0.0494316315191352,150,"RF","P90",0.0831089141044258,0,"Below_P90"
185,531613.5791,4419939.11,0.0205345064528321,0.0102950771290851,0,0.0494316315191352,150,"RF","P90",0.0831089141044258,0,"Below_P90"
186,531638.5791,4419939.11,0.020737882626816,0.0103408918333939,0,0.0512649648524686,150,"RF","P90",0.0831089141044258,0,"Below_P90"
187,531663.5791,4419939.11,0.0226793216449956,0.0110037427221368,0,0.060209409296913,150,"RF","P90",0.0831089141044258,0,"Below_P90"
188,531688.5791,4419939.11,0.024206104269328,0.0117876237233199,0,0.0532893380596164,150,"RF","P90",0.0831089141044258,0,"Below_P90"
189,531713.5791,4419939.11,0.0179926778137879,0.00938803785173672,0,0.0444287086861756,150,"RF","P90",0.0831089141044258,0,"Below_P90"
190,531738.5791,4419939.11,0.0177870262460495,0.00921808975194287,0,0.0444287086861756,150,"RF","P90",0.0831089141044258,0,"Below_P90"
191,531763.5791,4419939.11,0.0198028114471765,0.010837776847608,0,0.0509524458548848,150,"RF","P90",0.0831089141044258,0,"Below_P90"
192,531788.5791,4419939.11,0.019737693971509,0.0103888764696249,0,0.0490229986318063,150,"RF","P90",0.0831089141044258,0,"Below_P90"
193,531813.5791,4419939.11,0.0179643409700249,0.00940483413328475,0,0.0448941759984184,150,"RF","P90",0.0831089141044258,0,"Below_P90"
194,531838.5791,4419939.11,0.0213723057629879,0.012817770198774,0,0.0512590061804282,150,"RF","P90",0.0831089141044258,0,"Below_P90"
195,531863.5791,4419939.11,0.0248750435218103,0.018482621296294,0,0.0934897961498906,150,"RF","P90",0.0831089141044258,0,"Below_P90"
196,531888.5791,4419939.11,0.0230434031060961,0.0182292317226511,0,0.0904491684442628,150,"RF","P90",0.0831089141044258,0,"Below_P90"
197,531913.5791,4419939.11,0.0226594519310298,0.0181754362775281,0,0.0903777398728343,150,"RF","P90",0.0831089141044258,0,"Below_P90"
198,531938.5791,4419939.11,0.0224304302721331,0.0182576854235078,0,0.0903777398728343,150,"RF","P90",0.0831089141044258,0,"Below_P90"
199,531963.5791,4419939.11,0.0222549636054665,0.0182505919317648,0,0.0903777398728343,150,"RF","P90",0.0831089141044258,0,"Below_P90"
200,531988.5791,4419939.11,0.0222142969387998,0.0182779413704955,0,0.0903777398728343,150,"RF","P90",0.0831089141044258,0,"Below_P90"
201,532013.5791,4419939.11,0.0221076302721331,0.0179767351142496,0,0.0903777398728343,150,"RF","P90",0.0831089141044258,0,"Below_P90"
202,532038.5791,4419939.11,0.00890416161713258,0.00588818517418996,0,0.0419221362546747,150,"RF","P90",0.0831089141044258,0,"Below_P90"
203,532063.5791,4419939.11,0.00890416161713258,0.00588818517418996,0,0.0419221362546747,150,"RF","P90",0.0831089141044258,0,"Below_P90"
204,532088.5791,4419939.11,0.00890416161713258,0.00588818517418996,0,0.0419221362546747,150,"RF","P90",0.0831089141044258,0,"Below_P90"
205,532113.5791,4419939.11,0.00890416161713258,0.00588818517418996,0,0.0419221362546747,150,"RF","P90",0.0831089141044258,0,"Below_P90"
206,532138.5791,4419939.11,0.00890416161713258,0.00588818517418996,0,0.0419221362546747,150,"RF","P90",0.0831089141044258,0,"Below_P90"
207,532163.5791,4419939.11,0.00890416161713258,0.00588818517418996,0,0.0419221362546747,150,"RF","P90",0.0831089141044258,0,"Below_P90"
208,532188.5791,4419939.11,0.00815930249387038,0.00406933884824753,0,0.0157870049584032,150,"RF","P90",0.0831089141044258,0,"Below_P90"
209,532213.5791,4419939.11,0.00815930249387038,0.00406933884824753,0,0.0157870049584032,150,"RF","P90",0.0831089141044258,0,"Below_P90"
210,532238.5791,4419939.11,0.00815930249387038,0.00406933884824753,0,0.0157870049584032,150,"RF","P90",0.0831089141044258,0,"Below_P90"
211,532263.5791,4419939.11,0.0167538181341852,0.0105023444113123,0,0.0477811850598319,150,"RF","P90",0.0831089141044258,0,"Below_P90"
212,532288.5791,4419939.11,0.0167538181341852,0.0105023444113123,0,0.0477811850598319,150,"RF","P90",0.0831089141044258,0,"Below_P90"
213,532313.5791,4419939.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
214,532338.5791,4419939.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
215,532363.5791,4419939.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
216,532388.5791,4419939.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
217,532413.5791,4419939.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
218,532438.5791,4419939.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
219,532463.5791,4419939.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
220,532488.5791,4419939.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
221,532513.5791,4419939.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
222,532538.5791,4419939.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
223,532563.5791,4419939.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
224,532588.5791,4419939.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
225,532613.5791,4419939.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
226,532638.5791,4419939.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
227,532663.5791,4419939.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
228,532688.5791,4419939.11,0.00874316578688078,0.00431251823318032,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
229,532713.5791,4419939.11,0.0127740130345106,0.00578623322365092,0,0.0278553014967563,150,"RF","P90",0.0831089141044258,0,"Below_P90"
230,532738.5791,4419939.11,0.0127740130345106,0.00578623322365092,0,0.0278553014967563,150,"RF","P90",0.0831089141044258,0,"Below_P90"
231,532763.5791,4419939.11,0.0191659017115681,0.010270228354518,0,0.0836666666666667,150,"RF","P90",0.0831089141044258,0,"Below_P90"
232,532788.5791,4419939.11,0.0191659017115681,0.010270228354518,0,0.0836666666666667,150,"RF","P90",0.0831089141044258,0,"Below_P90"
233,532813.5791,4419939.11,0.00873427689799189,0.00430687142152028,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
234,532838.5791,4419939.11,0.00873427689799189,0.00430687142152028,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
235,532863.5791,4419939.11,0.0133979858392449,0.00592920705039564,0,0.030890341277438,150,"RF","P90",0.0831089141044258,0,"Below_P90"
236,532888.5791,4419939.11,0.00898719315079212,0.00435890475443336,0,0.0162460492664483,150,"RF","P90",0.0831089141044258,0,"Below_P90"
237,532913.5791,4419939.11,0.00892257814669076,0.00437086027336836,0,0.0162460492664483,150,"RF","P90",0.0831089141044258,0,"Below_P90"
238,532938.5791,4419939.11,0.00892257814669076,0.00437086027336836,0,0.0162460492664483,150,"RF","P90",0.0831089141044258,0,"Below_P90"
239,532963.5791,4419939.11,0.00882458848284005,0.00435071640127249,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
240,532988.5791,4419939.11,0.00948963614293802,0.00444721999365473,0,0.0184720996866164,150,"RF","P90",0.0831089141044258,0,"Below_P90"
241,531013.5791,4419914.11,0.00589419938822207,0.0039343030387374,0,0.0170464585421331,150,"RF","P90",0.0831089141044258,0,"Below_P90"
242,531038.5791,4419914.11,0.0059656176554009,0.00397545502911081,0,0.0178259671826816,150,"RF","P90",0.0831089141044258,0,"Below_P90"
243,531063.5791,4419914.11,0.00603092953049095,0.00399705254952002,0,0.0178259671826816,150,"RF","P90",0.0831089141044258,0,"Below_P90"
244,531088.5791,4419914.11,0.00617078570203562,0.00404823018599475,0,0.0183242363199108,150,"RF","P90",0.0831089141044258,0,"Below_P90"
245,531113.5791,4419914.11,0.0063314445689939,0.00411930569474308,0,0.0196147339714484,150,"RF","P90",0.0831089141044258,0,"Below_P90"
246,531138.5791,4419914.11,0.00745706638271493,0.00463595066373365,0,0.0196147339714484,150,"RF","P90",0.0831089141044258,0,"Below_P90"
247,531163.5791,4419914.11,0.00690544774798744,0.0044097955769559,0,0.0196147339714484,150,"RF","P90",0.0831089141044258,0,"Below_P90"
248,531188.5791,4419914.11,0.00690544774798744,0.0044097955769559,0,0.0196147339714484,150,"RF","P90",0.0831089141044258,0,"Below_P90"
249,531213.5791,4419914.11,0.00690544774798744,0.0044097955769559,0,0.0196147339714484,150,"RF","P90",0.0831089141044258,0,"Below_P90"
250,531238.5791,4419914.11,0.00690544774798744,0.0044097955769559,0,0.0196147339714484,150,"RF","P90",0.0831089141044258,0,"Below_P90"
251,531263.5791,4419914.11,0.0063973384718919,0.00412437959872316,0,0.0178647339714484,150,"RF","P90",0.0831089141044258,0,"Below_P90"
252,531288.5791,4419914.11,0.00632256069411412,0.00409284773788516,0,0.0174628272615387,150,"RF","P90",0.0831089141044258,0,"Below_P90"
253,531313.5791,4419914.11,0.00631589402744746,0.00408972458045424,0,0.0174628272615387,150,"RF","P90",0.0831089141044258,0,"Below_P90"
254,531338.5791,4419914.11,0.00632256069411412,0.00409427001641711,0,0.0174628272615387,150,"RF","P90",0.0831089141044258,0,"Below_P90"
255,531363.5791,4419914.11,0.00629468190623533,0.00408450749415203,0,0.0174628272615387,150,"RF","P90",0.0831089141044258,0,"Below_P90"
256,531388.5791,4419914.11,0.018962942567877,0.00949332531426882,0,0.0430592714189713,150,"RF","P90",0.0831089141044258,0,"Below_P90"
257,531413.5791,4419914.11,0.018962942567877,0.00949332531426882,0,0.0430592714189713,150,"RF","P90",0.0831089141044258,0,"Below_P90"
258,531438.5791,4419914.11,0.0433256184944393,0.0257470636770027,0,0.124191202063963,150,"RF","P90",0.0831089141044258,0,"Below_P90"
259,531463.5791,4419914.11,0.0418758549137934,0.0252287731873638,0,0.123191202063963,150,"RF","P90",0.0831089141044258,0,"Below_P90"
260,531488.5791,4419914.11,0.0418758549137934,0.0252287731873638,0,0.123191202063963,150,"RF","P90",0.0831089141044258,0,"Below_P90"
261,531513.5791,4419914.11,0.0419080771360156,0.025226204012889,0,0.123191202063963,150,"RF","P90",0.0831089141044258,0,"Below_P90"
262,531538.5791,4419914.11,0.0420066225905611,0.0252168105809307,0,0.123191202063963,150,"RF","P90",0.0831089141044258,0,"Below_P90"
263,531563.5791,4419914.11,0.0428713121868195,0.0254879378031082,0,0.123191202063963,150,"RF","P90",0.0831089141044258,0,"Below_P90"
264,531588.5791,4419914.11,0.0213303077441051,0.0104000544407913,0,0.0494316315191352,150,"RF","P90",0.0831089141044258,0,"Below_P90"
265,531613.5791,4419914.11,0.0206422467906711,0.0103570756371021,0,0.0494316315191352,150,"RF","P90",0.0831089141044258,0,"Below_P90"
266,531638.5791,4419914.11,0.0205496369489769,0.0102520441943294,0,0.0497649648524685,150,"RF","P90",0.0831089141044258,0,"Below_P90"
267,531663.5791,4419914.11,0.0213526055618331,0.0105432599280181,0,0.0512649648524686,150,"RF","P90",0.0831089141044258,0,"Below_P90"
268,531688.5791,4419914.11,0.031357915756277,0.0131944536675441,0,0.0665569876444914,150,"RF","P90",0.0831089141044258,0,"Below_P90"
269,531713.5791,4419914.11,0.0188295453429634,0.00970985273725082,0,0.0465729244337927,150,"RF","P90",0.0831089141044258,0,"Below_P90"
270,531738.5791,4419914.11,0.0177341699150444,0.0091904952174079,0,0.0444287086861756,150,"RF","P90",0.0831089141044258,0,"Below_P90"
271,531763.5791,4419914.11,0.0188107363004633,0.0102325797139693,0,0.0444287086861756,150,"RF","P90",0.0831089141044258,0,"Below_P90"
272,531788.5791,4419914.11,0.0223373970097329,0.0116209075479888,0,0.0554080369204379,150,"RF","P90",0.0831089141044258,0,"Below_P90"
273,531813.5791,4419914.11,0.0176365506636452,0.00921029500126,0,0.0424950883247016,150,"RF","P90",0.0831089141044258,0,"Below_P90"
274,531838.5791,4419914.11,0.0264035748764448,0.0135251617306325,0,0.0518488130426703,150,"RF","P90",0.0831089141044258,0,"Below_P90"
275,531863.5791,4419914.11,0.0252806154770973,0.0185607692299918,0,0.0948786850387794,150,"RF","P90",0.0831089141044258,0,"Below_P90"
276,531888.5791,4419914.11,0.0233805777710751,0.0183900820824817,0,0.0904491684442628,150,"RF","P90",0.0831089141044258,0,"Below_P90"
277,531913.5791,4419914.11,0.022706674153252,0.018233535527659,0,0.0903777398728343,150,"RF","P90",0.0831089141044258,0,"Below_P90"
278,531938.5791,4419914.11,0.0224437636054665,0.018244861387219,0,0.0903777398728343,150,"RF","P90",0.0831089141044258,0,"Below_P90"
279,531963.5791,4419914.11,0.0222837636054665,0.0182691815864441,0,0.0903777398728343,150,"RF","P90",0.0831089141044258,0,"Below_P90"
280,531988.5791,4419914.11,0.0222142969387998,0.0182779413704955,0,0.0903777398728343,150,"RF","P90",0.0831089141044258,0,"Below_P90"
281,532013.5791,4419914.11,0.0222076302721331,0.0182855445709105,0,0.0903777398728343,150,"RF","P90",0.0831089141044258,0,"Below_P90"
282,532038.5791,4419914.11,0.00890416161713258,0.00588818517418996,0,0.0419221362546747,150,"RF","P90",0.0831089141044258,0,"Below_P90"
283,532063.5791,4419914.11,0.00890416161713258,0.00588818517418996,0,0.0419221362546747,150,"RF","P90",0.0831089141044258,0,"Below_P90"
284,532088.5791,4419914.11,0.00890416161713258,0.00588818517418996,0,0.0419221362546747,150,"RF","P90",0.0831089141044258,0,"Below_P90"
285,532113.5791,4419914.11,0.00890416161713258,0.00588818517418996,0,0.0419221362546747,150,"RF","P90",0.0831089141044258,0,"Below_P90"
286,532138.5791,4419914.11,0.00890416161713258,0.00588818517418996,0,0.0419221362546747,150,"RF","P90",0.0831089141044258,0,"Below_P90"
287,532163.5791,4419914.11,0.00890416161713258,0.00588818517418996,0,0.0419221362546747,150,"RF","P90",0.0831089141044258,0,"Below_P90"
288,532188.5791,4419914.11,0.00815930249387038,0.00406933884824753,0,0.0157870049584032,150,"RF","P90",0.0831089141044258,0,"Below_P90"
289,532213.5791,4419914.11,0.00815930249387038,0.00406933884824753,0,0.0157870049584032,150,"RF","P90",0.0831089141044258,0,"Below_P90"
290,532238.5791,4419914.11,0.00815930249387038,0.00406933884824753,0,0.0157870049584032,150,"RF","P90",0.0831089141044258,0,"Below_P90"
291,532263.5791,4419914.11,0.0167538181341852,0.0105023444113123,0,0.0477811850598319,150,"RF","P90",0.0831089141044258,0,"Below_P90"
292,532288.5791,4419914.11,0.0167538181341852,0.0105023444113123,0,0.0477811850598319,150,"RF","P90",0.0831089141044258,0,"Below_P90"
293,532313.5791,4419914.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
294,532338.5791,4419914.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
295,532363.5791,4419914.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
296,532388.5791,4419914.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
297,532413.5791,4419914.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
298,532438.5791,4419914.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
299,532463.5791,4419914.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
300,532488.5791,4419914.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
301,532513.5791,4419914.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
302,532538.5791,4419914.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
303,532563.5791,4419914.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
304,532588.5791,4419914.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
305,532613.5791,4419914.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
306,532638.5791,4419914.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
307,532663.5791,4419914.11,0.00798830627645787,0.00396714325858876,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
308,532688.5791,4419914.11,0.0127740130345106,0.00578623322365092,0,0.0278553014967563,150,"RF","P90",0.0831089141044258,0,"Below_P90"
309,532713.5791,4419914.11,0.0127740130345106,0.00578623322365092,0,0.0278553014967563,150,"RF","P90",0.0831089141044258,0,"Below_P90"
310,532738.5791,4419914.11,0.0191659017115681,0.010270228354518,0,0.0836666666666667,150,"RF","P90",0.0831089141044258,0,"Below_P90"
311,532763.5791,4419914.11,0.0191659017115681,0.010270228354518,0,0.0836666666666667,150,"RF","P90",0.0831089141044258,0,"Below_P90"
312,532788.5791,4419914.11,0.0132623365709618,0.00589583219500411,0,0.0297715729306132,150,"RF","P90",0.0831089141044258,0,"Below_P90"
313,532813.5791,4419914.11,0.00873427689799189,0.00430687142152028,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
314,532838.5791,4419914.11,0.00873427689799189,0.00430687142152028,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
315,532863.5791,4419914.11,0.00898719315079212,0.00435890475443336,0,0.0162460492664483,150,"RF","P90",0.0831089141044258,0,"Below_P90"
316,532888.5791,4419914.11,0.00898719315079212,0.00435890475443336,0,0.0162460492664483,150,"RF","P90",0.0831089141044258,0,"Below_P90"
317,532913.5791,4419914.11,0.00892257814669076,0.00437086027336836,0,0.0162460492664483,150,"RF","P90",0.0831089141044258,0,"Below_P90"
318,532938.5791,4419914.11,0.00882458848284005,0.00435071640127249,0,0.0155663998019888,150,"RF","P90",0.0831089141044258,0,"Below_P90"
319,532963.5791,4419914.11,0.00948963614293802,0.00444721999365473,0,0.0184720996866164,150,"RF","P90",0.0831089141044258,0,"Below_P90"
320,532988.5791,4419914.11,0.00948963614293802,0.00444721999365473,0,0.0184720996866164,150,"RF","P90",0.0831089141044258,0,"Below_P90"
321,531013.5791,4419889.11,0.0063314445689939,0.00411930569474308,0,0.0196147339714484,150,"RF","P90",0.0831089141044258,0,"Below_P90"
322,531038.5791,4419889.11,0.00746928860493715,0.00462713397650285,0,0.0196147339714484,150,"RF","P90",0.0831089141044258,0,"Below_P90"
323,531063.5791,4419889.11,0.00691766997020967,0.00440206790250492,0,0.0196147339714484,150,"RF","P90",0.0831089141044258,0,"Below_P90"
324,531088.5791,4419889.11,0.00691766997020967,0.00440206790250492,0,0.0196147339714484,150,"RF","P90",0.0831089141044258,0,"Below_P90"
325,531113.5791,4419889.11,0.00691766997020967,0.00440206790250492,0,0.0196147339714484,150,"RF","P90",0.0831089141044258,0,"Below_P90"
326,531138.5791,4419889.11,0.00640956069411412,0.00411464544871835,0,0.0178647339714484,150,"RF","P90",0.0831089141044258,0,"Below_P90"
327,531163.5791,4419889.11,0.00632256069411412,0.00409284773788516,0,0.0174628272615387,150,"RF","P90",0.0831089141044258,0,"Below_P90"
328,531188.5791,4419889.11,0.00631589402744746,0.00408972458045424,0,0.0174628272615387,150,"RF","P90",0.0831089141044258,0,"Below_P90"
329,531213.5791,4419889.11,0.00631589402744746,0.00408972458045424,0,0.0174628272615387,150,"RF","P90",0.0831089141044258,0,"Below_P90"
330,531238.5791,4419889.11,0.00631589402744746,0.00408972458045424,0,0.0174628272615387,150,"RF","P90",0.0831089141044258,0,"Below_P90"
331,531263.5791,4419889.11,0.00628801523956867,0.00407990532175757,0,0.0174628272615387,150,"RF","P90",0.0831089141044258,0,"Below_P90"
332,531288.5791,4419889.11,0.00625579301734644,0.00406881224880626,0,0.0174628272615387,150,"RF","P90",0.0831089141044258,0,"Below_P90"
333,531313.5791,4419889.11,0.00625579301734644,0.00406881224880626,0,0.0174628272615387,150,"RF","P90",0.0831089141044258,0,"Below_P90"
