"Algorithm","Run_ID","Repeat","Fold_ID","Grid_ID","eta","max_depth","min_child_weight","subsample","colsample_bytree","gamma","scale_pos_weight","Best_Iteration","Inner_CV_Logloss"
"XGBoost","Repeat_17_Fold_05",17,"Fold_05",3,0.03,4,1,0.8,0.8,0,25,98,0.248810028191656
"XGBoost","Repeat_17_Fold_05",17,"Fold_05",4,0.1,4,1,0.8,0.8,0,25,178,0.168766378041115
"XGBoost","Repeat_17_Fold_05",17,"Fold_05",5,0.03,2,3,0.8,0.8,0,25,359,0.184239921728686
"XGBoost","Repeat_17_Fold_05",17,"Fold_05",6,0.1,2,3,0.8,0.8,0,25,70,0.150936671219265
"XGBoost","Repeat_17_Fold_05",17,"Fold_05",7,0.03,4,3,0.8,0.8,0,25,262,0.194233611772338
"XGBoost","Repeat_17_Fold_05",17,"Fold_05",8,0.1,4,3,0.8,0.8,0,25,85,0.177500171971937
"XGBoost","Repeat_18_Fold_01",18,"Fold_01",1,0.03,2,1,0.8,0.8,0,25,104,0.284934112766328
"XGBoost","Repeat_18_Fold_01",18,"Fold_01",2,0.1,2,1,0.8,0.8,0,25,45,0.215087179157238
"XGBoost","Repeat_18_Fold_01",18,"Fold_01",3,0.03,4,1,0.8,0.8,0,25,219,0.23184520518855
"XGBoost","Repeat_18_Fold_01",18,"Fold_01",4,0.1,4,1,0.8,0.8,0,25,31,0.257754938497853
"XGBoost","Repeat_18_Fold_01",18,"Fold_01",5,0.03,2,3,0.8,0.8,0,25,134,0.284969001417406
"XGBoost","Repeat_18_Fold_01",18,"Fold_01",6,0.1,2,3,0.8,0.8,0,25,49,0.20499645313248
"XGBoost","Repeat_18_Fold_01",18,"Fold_01",7,0.03,4,3,0.8,0.8,0,25,99,0.242227050583236
"XGBoost","Repeat_18_Fold_01",18,"Fold_01",8,0.1,4,3,0.8,0.8,0,25,47,0.213174975244328
"XGBoost","Repeat_18_Fold_02",18,"Fold_02",1,0.03,2,1,0.8,0.8,0,25,323,0.254988757299053
"XGBoost","Repeat_18_Fold_02",18,"Fold_02",2,0.1,2,1,0.8,0.8,0,25,124,0.265632575628563
"XGBoost","Repeat_18_Fold_02",18,"Fold_02",3,0.03,4,1,0.8,0.8,0,25,117,0.206820119691726
"XGBoost","Repeat_18_Fold_02",18,"Fold_02",4,0.1,4,1,0.8,0.8,0,25,34,0.25317924690003
"XGBoost","Repeat_18_Fold_02",18,"Fold_02",5,0.03,2,3,0.8,0.8,0,25,146,0.244326654338063
"XGBoost","Repeat_18_Fold_02",18,"Fold_02",6,0.1,2,3,0.8,0.8,0,25,56,0.230748911397173
"XGBoost","Repeat_18_Fold_02",18,"Fold_02",7,0.03,4,3,0.8,0.8,0,25,124,0.223478039816165
"XGBoost","Repeat_18_Fold_02",18,"Fold_02",8,0.1,4,3,0.8,0.8,0,25,36,0.202367126816311
"XGBoost","Repeat_18_Fold_03",18,"Fold_03",1,0.03,2,1,0.8,0.8,0,25,277,0.152223059021008
"XGBoost","Repeat_18_Fold_03",18,"Fold_03",2,0.1,2,1,0.8,0.8,0,25,80,0.227269284467464
"XGBoost","Repeat_18_Fold_03",18,"Fold_03",3,0.03,4,1,0.8,0.8,0,25,133,0.197045685795064
"XGBoost","Repeat_18_Fold_03",18,"Fold_03",4,0.1,4,1,0.8,0.8,0,25,137,0.180675549815463
"XGBoost","Repeat_18_Fold_03",18,"Fold_03",5,0.03,2,3,0.8,0.8,0,25,495,0.163123969575211
"XGBoost","Repeat_18_Fold_03",18,"Fold_03",6,0.1,2,3,0.8,0.8,0,25,139,0.191505851255407
"XGBoost","Repeat_18_Fold_03",18,"Fold_03",7,0.03,4,3,0.8,0.8,0,25,201,0.16623012531692
"XGBoost","Repeat_18_Fold_03",18,"Fold_03",8,0.1,4,3,0.8,0.8,0,25,167,0.175119430623734
"XGBoost","Repeat_18_Fold_04",18,"Fold_04",1,0.03,2,1,0.8,0.8,0,25,222,0.289699564752832
"XGBoost","Repeat_18_Fold_04",18,"Fold_04",2,0.1,2,1,0.8,0.8,0,25,89,0.251239394586054
"XGBoost","Repeat_18_Fold_04",18,"Fold_04",3,0.03,4,1,0.8,0.8,0,25,105,0.244698799000337
"XGBoost","Repeat_18_Fold_04",18,"Fold_04",4,0.1,4,1,0.8,0.8,0,25,55,0.235254812085679
"XGBoost","Repeat_18_Fold_04",18,"Fold_04",5,0.03,2,3,0.8,0.8,0,25,372,0.229691652251999
"XGBoost","Repeat_18_Fold_04",18,"Fold_04",6,0.1,2,3,0.8,0.8,0,25,38,0.278550190474981
"XGBoost","Repeat_18_Fold_04",18,"Fold_04",7,0.03,4,3,0.8,0.8,0,25,145,0.213946676759336
"XGBoost","Repeat_18_Fold_04",18,"Fold_04",8,0.1,4,3,0.8,0.8,0,25,69,0.222040120888358
"XGBoost","Repeat_18_Fold_05",18,"Fold_05",1,0.03,2,1,0.8,0.8,0,25,266,0.254046178223619
"XGBoost","Repeat_18_Fold_05",18,"Fold_05",2,0.1,2,1,0.8,0.8,0,25,72,0.179651569584026
"XGBoost","Repeat_18_Fold_05",18,"Fold_05",3,0.03,4,1,0.8,0.8,0,25,110,0.219813898080387
"XGBoost","Repeat_18_Fold_05",18,"Fold_05",4,0.1,4,1,0.8,0.8,0,25,44,0.172153396881185
"XGBoost","Repeat_18_Fold_05",18,"Fold_05",5,0.03,2,3,0.8,0.8,0,25,138,0.197875272178163
"XGBoost","Repeat_18_Fold_05",18,"Fold_05",6,0.1,2,3,0.8,0.8,0,25,34,0.200287432875484
"XGBoost","Repeat_18_Fold_05",18,"Fold_05",7,0.03,4,3,0.8,0.8,0,25,226,0.138892167167237
"XGBoost","Repeat_18_Fold_05",18,"Fold_05",8,0.1,4,3,0.8,0.8,0,25,52,0.179367381900262
"XGBoost","Repeat_19_Fold_01",19,"Fold_01",1,0.03,2,1,0.8,0.8,0,25,158,0.267087411498114
"XGBoost","Repeat_19_Fold_01",19,"Fold_01",2,0.1,2,1,0.8,0.8,0,25,62,0.213308305443766
"XGBoost","Repeat_19_Fold_01",19,"Fold_01",3,0.03,4,1,0.8,0.8,0,25,317,0.183462484314357
"XGBoost","Repeat_19_Fold_01",19,"Fold_01",4,0.1,4,1,0.8,0.8,0,25,64,0.248989176649887
"XGBoost","Repeat_19_Fold_01",19,"Fold_01",5,0.03,2,3,0.8,0.8,0,25,306,0.181526945491966
"XGBoost","Repeat_19_Fold_01",19,"Fold_01",6,0.1,2,3,0.8,0.8,0,25,214,0.17393409111537
"XGBoost","Repeat_19_Fold_01",19,"Fold_01",7,0.03,4,3,0.8,0.8,0,25,240,0.192035212951641
"XGBoost","Repeat_19_Fold_01",19,"Fold_01",8,0.1,4,3,0.8,0.8,0,25,38,0.276446534177432
"XGBoost","Repeat_19_Fold_02",19,"Fold_02",1,0.03,2,1,0.8,0.8,0,25,111,0.329067573202058
"XGBoost","Repeat_19_Fold_02",19,"Fold_02",2,0.1,2,1,0.8,0.8,0,25,44,0.1310086656326
"XGBoost","Repeat_19_Fold_02",19,"Fold_02",3,0.03,4,1,0.8,0.8,0,25,117,0.220488266392539
"XGBoost","Repeat_19_Fold_02",19,"Fold_02",4,0.1,4,1,0.8,0.8,0,25,36,0.234280695422338
"XGBoost","Repeat_19_Fold_02",19,"Fold_02",5,0.03,2,3,0.8,0.8,0,25,106,0.329272375603278
"XGBoost","Repeat_19_Fold_02",19,"Fold_02",6,0.1,2,3,0.8,0.8,0,25,44,0.236062713209181
"XGBoost","Repeat_19_Fold_02",19,"Fold_02",7,0.03,4,3,0.8,0.8,0,25,116,0.247179289312603
"XGBoost","Repeat_19_Fold_02",19,"Fold_02",8,0.1,4,3,0.8,0.8,0,25,25,0.266419725277676
"XGBoost","Repeat_19_Fold_03",19,"Fold_03",1,0.03,2,1,0.8,0.8,0,25,144,0.241446197561275
"XGBoost","Repeat_19_Fold_03",19,"Fold_03",2,0.1,2,1,0.8,0.8,0,25,51,0.202232053749657
"XGBoost","Repeat_19_Fold_03",19,"Fold_03",3,0.03,4,1,0.8,0.8,0,25,148,0.201515156471242
"XGBoost","Repeat_19_Fold_03",19,"Fold_03",4,0.1,4,1,0.8,0.8,0,25,60,0.248169345275248
"XGBoost","Repeat_19_Fold_03",19,"Fold_03",5,0.03,2,3,0.8,0.8,0,25,113,0.285626262730847
"XGBoost","Repeat_19_Fold_03",19,"Fold_03",6,0.1,2,3,0.8,0.8,0,25,55,0.216714706674863
"XGBoost","Repeat_19_Fold_03",19,"Fold_03",7,0.03,4,3,0.8,0.8,0,25,103,0.214744594592888
"XGBoost","Repeat_19_Fold_03",19,"Fold_03",8,0.1,4,3,0.8,0.8,0,25,45,0.23660084261344
"XGBoost","Repeat_19_Fold_04",19,"Fold_04",1,0.03,2,1,0.8,0.8,0,25,180,0.16809453978651
"XGBoost","Repeat_19_Fold_04",19,"Fold_04",2,0.1,2,1,0.8,0.8,0,25,54,0.195711922849743
"XGBoost","Repeat_19_Fold_04",19,"Fold_04",3,0.03,4,1,0.8,0.8,0,25,245,0.163930464912063
"XGBoost","Repeat_19_Fold_04",19,"Fold_04",4,0.1,4,1,0.8,0.8,0,25,66,0.141412001909115
"XGBoost","Repeat_19_Fold_04",19,"Fold_04",5,0.03,2,3,0.8,0.8,0,25,169,0.233890756078136
"XGBoost","Repeat_19_Fold_04",19,"Fold_04",6,0.1,2,3,0.8,0.8,0,25,47,0.247879388939159
"XGBoost","Repeat_19_Fold_04",19,"Fold_04",7,0.03,4,3,0.8,0.8,0,25,149,0.206613459893001
"XGBoost","Repeat_19_Fold_04",19,"Fold_04",8,0.1,4,3,0.8,0.8,0,25,46,0.210669384337962
"XGBoost","Repeat_19_Fold_05",19,"Fold_05",1,0.03,2,1,0.8,0.8,0,25,214,0.213431025550772
"XGBoost","Repeat_19_Fold_05",19,"Fold_05",2,0.1,2,1,0.8,0.8,0,25,44,0.237531350773329
"XGBoost","Repeat_19_Fold_05",19,"Fold_05",3,0.03,4,1,0.8,0.8,0,25,155,0.183929396524596
"XGBoost","Repeat_19_Fold_05",19,"Fold_05",4,0.1,4,1,0.8,0.8,0,25,26,0.304962986399635
"XGBoost","Repeat_19_Fold_05",19,"Fold_05",5,0.03,2,3,0.8,0.8,0,25,66,0.314279055151229
"XGBoost","Repeat_19_Fold_05",19,"Fold_05",6,0.1,2,3,0.8,0.8,0,25,92,0.239644325897993
"XGBoost","Repeat_19_Fold_05",19,"Fold_05",7,0.03,4,3,0.8,0.8,0,25,120,0.221073435906034
"XGBoost","Repeat_19_Fold_05",19,"Fold_05",8,0.1,4,3,0.8,0.8,0,25,33,0.233706230476785
"XGBoost","Repeat_20_Fold_01",20,"Fold_01",1,0.03,2,1,0.8,0.8,0,25,190,0.151230191574611
"XGBoost","Repeat_20_Fold_01",20,"Fold_01",2,0.1,2,1,0.8,0.8,0,25,29,0.204475647537038
"XGBoost","Repeat_20_Fold_01",20,"Fold_01",3,0.03,4,1,0.8,0.8,0,25,101,0.247666090834313
"XGBoost","Repeat_20_Fold_01",20,"Fold_01",4,0.1,4,1,0.8,0.8,0,25,35,0.215001635934011
"XGBoost","Repeat_20_Fold_01",20,"Fold_01",5,0.03,2,3,0.8,0.8,0,25,279,0.211702626028385
"XGBoost","Repeat_20_Fold_01",20,"Fold_01",6,0.1,2,3,0.8,0.8,0,25,41,0.208083691935127
"XGBoost","Repeat_20_Fold_01",20,"Fold_01",7,0.03,4,3,0.8,0.8,0,25,159,0.235751713966378
"XGBoost","Repeat_20_Fold_01",20,"Fold_01",8,0.1,4,3,0.8,0.8,0,25,30,0.202174460748211
"XGBoost","Repeat_20_Fold_02",20,"Fold_02",1,0.03,2,1,0.8,0.8,0,25,261,0.137693686066016
"XGBoost","Repeat_20_Fold_02",20,"Fold_02",2,0.1,2,1,0.8,0.8,0,25,57,0.160645569544823
"XGBoost","Repeat_20_Fold_02",20,"Fold_02",3,0.03,4,1,0.8,0.8,0,25,106,0.239084256024888
"XGBoost","Repeat_20_Fold_02",20,"Fold_02",4,0.1,4,1,0.8,0.8,0,25,36,0.177577688000523
"XGBoost","Repeat_20_Fold_02",20,"Fold_02",5,0.03,2,3,0.8,0.8,0,25,116,0.231474392384721
"XGBoost","Repeat_20_Fold_02",20,"Fold_02",6,0.1,2,3,0.8,0.8,0,25,47,0.179880915997693
"XGBoost","Repeat_20_Fold_02",20,"Fold_02",7,0.03,4,3,0.8,0.8,0,25,124,0.208935062705468
"XGBoost","Repeat_20_Fold_02",20,"Fold_02",8,0.1,4,3,0.8,0.8,0,25,41,0.178408751317945
"XGBoost","Repeat_20_Fold_03",20,"Fold_03",1,0.03,2,1,0.8,0.8,0,25,401,0.177122526363326
"XGBoost","Repeat_20_Fold_03",20,"Fold_03",2,0.1,2,1,0.8,0.8,0,25,64,0.161258150151787
"XGBoost","Repeat_20_Fold_03",20,"Fold_03",3,0.03,4,1,0.8,0.8,0,25,124,0.249344535673467
"XGBoost","Repeat_20_Fold_03",20,"Fold_03",4,0.1,4,1,0.8,0.8,0,25,42,0.220529699769731
"XGBoost","Repeat_20_Fold_03",20,"Fold_03",5,0.03,2,3,0.8,0.8,0,25,149,0.237264651590242
"XGBoost","Repeat_20_Fold_03",20,"Fold_03",6,0.1,2,3,0.8,0.8,0,25,45,0.169694007840008
"XGBoost","Repeat_20_Fold_03",20,"Fold_03",7,0.03,4,3,0.8,0.8,0,25,129,0.216595558270525
"XGBoost","Repeat_20_Fold_03",20,"Fold_03",8,0.1,4,3,0.8,0.8,0,25,38,0.188876906266579
"XGBoost","Repeat_20_Fold_04",20,"Fold_04",1,0.03,2,1,0.8,0.8,0,25,136,0.198826913999465
"XGBoost","Repeat_20_Fold_04",20,"Fold_04",2,0.1,2,1,0.8,0.8,0,25,91,0.0962217733411727
"XGBoost","Repeat_20_Fold_04",20,"Fold_04",3,0.03,4,1,0.8,0.8,0,25,268,0.194274351448537
"XGBoost","Repeat_20_Fold_04",20,"Fold_04",4,0.1,4,1,0.8,0.8,0,25,83,0.141719585311456
"XGBoost","Repeat_20_Fold_04",20,"Fold_04",5,0.03,2,3,0.8,0.8,0,25,191,0.183040013859192
"XGBoost","Repeat_20_Fold_04",20,"Fold_04",6,0.1,2,3,0.8,0.8,0,25,134,0.167997649360376
"XGBoost","Repeat_20_Fold_04",20,"Fold_04",7,0.03,4,3,0.8,0.8,0,25,195,0.18502882321795
"XGBoost","Repeat_20_Fold_04",20,"Fold_04",8,0.1,4,3,0.8,0.8,0,25,66,0.188633133325941
"XGBoost","Repeat_20_Fold_05",20,"Fold_05",1,0.03,2,1,0.8,0.8,0,25,362,0.199293145832668
"XGBoost","Repeat_20_Fold_05",20,"Fold_05",2,0.1,2,1,0.8,0.8,0,25,38,0.219325298550897
"XGBoost","Repeat_20_Fold_05",20,"Fold_05",3,0.03,4,1,0.8,0.8,0,25,94,0.257880218147945
"XGBoost","Repeat_20_Fold_05",20,"Fold_05",4,0.1,4,1,0.8,0.8,0,25,46,0.180452428955155
"XGBoost","Repeat_20_Fold_05",20,"Fold_05",5,0.03,2,3,0.8,0.8,0,25,136,0.208316634910611
"XGBoost","Repeat_20_Fold_05",20,"Fold_05",6,0.1,2,3,0.8,0.8,0,25,38,0.191260660926883
"XGBoost","Repeat_20_Fold_05",20,"Fold_05",7,0.03,4,3,0.8,0.8,0,25,303,0.184207532796651
"XGBoost","Repeat_20_Fold_05",20,"Fold_05",8,0.1,4,3,0.8,0.8,0,25,78,0.184938835418926
"XGBoost","Repeat_21_Fold_01",21,"Fold_01",1,0.03,2,1,0.8,0.8,0,25,147,0.225783852600636
"XGBoost","Repeat_21_Fold_01",21,"Fold_01",2,0.1,2,1,0.8,0.8,0,25,82,0.173612050700915
"XGBoost","Repeat_21_Fold_01",21,"Fold_01",3,0.03,4,1,0.8,0.8,0,25,71,0.294284476218029
"XGBoost","Repeat_21_Fold_01",21,"Fold_01",4,0.1,4,1,0.8,0.8,0,25,43,0.171660777709733
"XGBoost","Repeat_21_Fold_01",21,"Fold_01",5,0.03,2,3,0.8,0.8,0,25,130,0.274709650566085
"XGBoost","Repeat_21_Fold_01",21,"Fold_01",6,0.1,2,3,0.8,0.8,0,25,104,0.174399473417837
"XGBoost","Repeat_21_Fold_01",21,"Fold_01",7,0.03,4,3,0.8,0.8,0,25,199,0.231983649499643
"XGBoost","Repeat_21_Fold_01",21,"Fold_01",8,0.1,4,3,0.8,0.8,0,25,35,0.286937201700102
"XGBoost","Repeat_21_Fold_02",21,"Fold_02",1,0.03,2,1,0.8,0.8,0,25,174,0.182665832712351
"XGBoost","Repeat_21_Fold_02",21,"Fold_02",2,0.1,2,1,0.8,0.8,0,25,109,0.191527016449702
"XGBoost","Repeat_21_Fold_02",21,"Fold_02",3,0.03,4,1,0.8,0.8,0,25,79,0.339696078919447
"XGBoost","Repeat_21_Fold_02",21,"Fold_02",4,0.1,4,1,0.8,0.8,0,25,33,0.229429914902609
"XGBoost","Repeat_21_Fold_02",21,"Fold_02",5,0.03,2,3,0.8,0.8,0,25,328,0.177828913415746
"XGBoost","Repeat_21_Fold_02",21,"Fold_02",6,0.1,2,3,0.8,0.8,0,25,53,0.219157834080621
"XGBoost","Repeat_21_Fold_02",21,"Fold_02",7,0.03,4,3,0.8,0.8,0,25,128,0.280704304880391
"XGBoost","Repeat_21_Fold_02",21,"Fold_02",8,0.1,4,3,0.8,0.8,0,25,33,0.282392776320473
"XGBoost","Repeat_21_Fold_03",21,"Fold_03",1,0.03,2,1,0.8,0.8,0,25,256,0.160820701416994
"XGBoost","Repeat_21_Fold_03",21,"Fold_03",2,0.1,2,1,0.8,0.8,0,25,140,0.162988910963087
"XGBoost","Repeat_21_Fold_03",21,"Fold_03",3,0.03,4,1,0.8,0.8,0,25,126,0.298603931235938
"XGBoost","Repeat_21_Fold_03",21,"Fold_03",4,0.1,4,1,0.8,0.8,0,25,32,0.2290768603651
"XGBoost","Repeat_21_Fold_03",21,"Fold_03",5,0.03,2,3,0.8,0.8,0,25,492,0.136777311536627
"XGBoost","Repeat_21_Fold_03",21,"Fold_03",6,0.1,2,3,0.8,0.8,0,25,146,0.20415089299562
"XGBoost","Repeat_21_Fold_03",21,"Fold_03",7,0.03,4,3,0.8,0.8,0,25,191,0.2472746102408
"XGBoost","Repeat_21_Fold_03",21,"Fold_03",8,0.1,4,3,0.8,0.8,0,25,32,0.237326255408474
"XGBoost","Repeat_21_Fold_04",21,"Fold_04",1,0.03,2,1,0.8,0.8,0,25,148,0.20313198522378
"XGBoost","Repeat_21_Fold_04",21,"Fold_04",2,0.1,2,1,0.8,0.8,0,25,47,0.195641643000552
"XGBoost","Repeat_21_Fold_04",21,"Fold_04",3,0.03,4,1,0.8,0.8,0,25,109,0.288256619985287
"XGBoost","Repeat_21_Fold_04",21,"Fold_04",4,0.1,4,1,0.8,0.8,0,25,29,0.239390404357647
"XGBoost","Repeat_21_Fold_04",21,"Fold_04",5,0.03,2,3,0.8,0.8,0,25,106,0.254201792520829
"XGBoost","Repeat_21_Fold_04",21,"Fold_04",6,0.1,2,3,0.8,0.8,0,25,76,0.211008825433405
"XGBoost","Repeat_21_Fold_04",21,"Fold_04",7,0.03,4,3,0.8,0.8,0,25,189,0.231536422256165
"XGBoost","Repeat_21_Fold_04",21,"Fold_04",8,0.1,4,3,0.8,0.8,0,25,42,0.237016473090849
"XGBoost","Repeat_21_Fold_05",21,"Fold_05",1,0.03,2,1,0.8,0.8,0,25,190,0.184308341610281
"XGBoost","Repeat_21_Fold_05",21,"Fold_05",2,0.1,2,1,0.8,0.8,0,25,62,0.209380493528442
"XGBoost","Repeat_21_Fold_05",21,"Fold_05",3,0.03,4,1,0.8,0.8,0,25,70,0.323948756648371
"XGBoost","Repeat_21_Fold_05",21,"Fold_05",4,0.1,4,1,0.8,0.8,0,25,26,0.25275816478265
"XGBoost","Repeat_21_Fold_05",21,"Fold_05",5,0.03,2,3,0.8,0.8,0,25,260,0.182897917129314
"XGBoost","Repeat_21_Fold_05",21,"Fold_05",6,0.1,2,3,0.8,0.8,0,25,89,0.213291938698743
"XGBoost","Repeat_21_Fold_05",21,"Fold_05",7,0.03,4,3,0.8,0.8,0,25,343,0.2450697298896
"XGBoost","Repeat_21_Fold_05",21,"Fold_05",8,0.1,4,3,0.8,0.8,0,25,47,0.273098484613001
"XGBoost","Repeat_22_Fold_01",22,"Fold_01",1,0.03,2,1,0.8,0.8,0,25,292,0.183536115485297
"XGBoost","Repeat_22_Fold_01",22,"Fold_01",2,0.1,2,1,0.8,0.8,0,25,37,0.220164658501744
"XGBoost","Repeat_22_Fold_01",22,"Fold_01",3,0.03,4,1,0.8,0.8,0,25,141,0.196351944674881
"XGBoost","Repeat_22_Fold_01",22,"Fold_01",4,0.1,4,1,0.8,0.8,0,25,48,0.171938792757618
"XGBoost","Repeat_22_Fold_01",22,"Fold_01",5,0.03,2,3,0.8,0.8,0,25,146,0.2592768085619
"XGBoost","Repeat_22_Fold_01",22,"Fold_01",6,0.1,2,3,0.8,0.8,0,25,47,0.289613612139454
"XGBoost","Repeat_22_Fold_01",22,"Fold_01",7,0.03,4,3,0.8,0.8,0,25,110,0.220949671410311
"XGBoost","Repeat_22_Fold_01",22,"Fold_01",8,0.1,4,3,0.8,0.8,0,25,29,0.253501470773839
"XGBoost","Repeat_22_Fold_02",22,"Fold_02",1,0.03,2,1,0.8,0.8,0,25,144,0.209708811437639
"XGBoost","Repeat_22_Fold_02",22,"Fold_02",2,0.1,2,1,0.8,0.8,0,25,30,0.262882611302372
"XGBoost","Repeat_22_Fold_02",22,"Fold_02",3,0.03,4,1,0.8,0.8,0,25,114,0.200599871826573
"XGBoost","Repeat_22_Fold_02",22,"Fold_02",4,0.1,4,1,0.8,0.8,0,25,41,0.244518027900575
"XGBoost","Repeat_22_Fold_02",22,"Fold_02",5,0.03,2,3,0.8,0.8,0,25,343,0.230267987729838
"XGBoost","Repeat_22_Fold_02",22,"Fold_02",6,0.1,2,3,0.8,0.8,0,25,59,0.257725761236193
"XGBoost","Repeat_22_Fold_02",22,"Fold_02",7,0.03,4,3,0.8,0.8,0,25,152,0.252884644173229
"XGBoost","Repeat_22_Fold_02",22,"Fold_02",8,0.1,4,3,0.8,0.8,0,25,68,0.264089400799444
"XGBoost","Repeat_22_Fold_03",22,"Fold_03",1,0.03,2,1,0.8,0.8,0,25,105,0.229288701326228
"XGBoost","Repeat_22_Fold_03",22,"Fold_03",2,0.1,2,1,0.8,0.8,0,25,32,0.256611596864577
"XGBoost","Repeat_22_Fold_03",22,"Fold_03",3,0.03,4,1,0.8,0.8,0,25,145,0.225597482846262
"XGBoost","Repeat_22_Fold_03",22,"Fold_03",4,0.1,4,1,0.8,0.8,0,25,97,0.214759961726556
"XGBoost","Repeat_22_Fold_03",22,"Fold_03",5,0.03,2,3,0.8,0.8,0,25,172,0.281535188533151
"XGBoost","Repeat_22_Fold_03",22,"Fold_03",6,0.1,2,3,0.8,0.8,0,25,42,0.277851520016646
"XGBoost","Repeat_22_Fold_03",22,"Fold_03",7,0.03,4,3,0.8,0.8,0,25,141,0.246109851062871
"XGBoost","Repeat_22_Fold_03",22,"Fold_03",8,0.1,4,3,0.8,0.8,0,25,33,0.241834724518972
"XGBoost","Repeat_22_Fold_04",22,"Fold_04",1,0.03,2,1,0.8,0.8,0,25,138,0.23930904642643
"XGBoost","Repeat_22_Fold_04",22,"Fold_04",2,0.1,2,1,0.8,0.8,0,25,102,0.169272287100634
"XGBoost","Repeat_22_Fold_04",22,"Fold_04",3,0.03,4,1,0.8,0.8,0,25,228,0.187573649687693
"XGBoost","Repeat_22_Fold_04",22,"Fold_04",4,0.1,4,1,0.8,0.8,0,25,38,0.163178792706906
"XGBoost","Repeat_22_Fold_04",22,"Fold_04",5,0.03,2,3,0.8,0.8,0,25,375,0.210133704455354
"XGBoost","Repeat_22_Fold_04",22,"Fold_04",6,0.1,2,3,0.8,0.8,0,25,181,0.211693504153608
"XGBoost","Repeat_22_Fold_04",22,"Fold_04",7,0.03,4,3,0.8,0.8,0,25,244,0.208928976002006
"XGBoost","Repeat_22_Fold_04",22,"Fold_04",8,0.1,4,3,0.8,0.8,0,25,124,0.196986964218712
"XGBoost","Repeat_22_Fold_05",22,"Fold_05",1,0.03,2,1,0.8,0.8,0,25,87,0.258608132063483
"XGBoost","Repeat_22_Fold_05",22,"Fold_05",2,0.1,2,1,0.8,0.8,0,25,36,0.214445766760036
"XGBoost","Repeat_22_Fold_05",22,"Fold_05",3,0.03,4,1,0.8,0.8,0,25,154,0.168849880753372
"XGBoost","Repeat_22_Fold_05",22,"Fold_05",4,0.1,4,1,0.8,0.8,0,25,39,0.177475204619651
"XGBoost","Repeat_22_Fold_05",22,"Fold_05",5,0.03,2,3,0.8,0.8,0,25,167,0.288873509521811
"XGBoost","Repeat_22_Fold_05",22,"Fold_05",6,0.1,2,3,0.8,0.8,0,25,51,0.24826181836677
"XGBoost","Repeat_22_Fold_05",22,"Fold_05",7,0.03,4,3,0.8,0.8,0,25,131,0.266276033344464
"XGBoost","Repeat_22_Fold_05",22,"Fold_05",8,0.1,4,3,0.8,0.8,0,25,43,0.204324434618824
"XGBoost","Repeat_23_Fold_01",23,"Fold_01",1,0.03,2,1,0.8,0.8,0,25,144,0.185654931397249
"XGBoost","Repeat_23_Fold_01",23,"Fold_01",2,0.1,2,1,0.8,0.8,0,25,93,0.190118772765765
"XGBoost","Repeat_23_Fold_01",23,"Fold_01",3,0.03,4,1,0.8,0.8,0,25,246,0.127197339976332
"XGBoost","Repeat_23_Fold_01",23,"Fold_01",4,0.1,4,1,0.8,0.8,0,25,141,0.110533565110437
"XGBoost","Repeat_23_Fold_01",23,"Fold_01",5,0.03,2,3,0.8,0.8,0,25,168,0.142890540578474
"XGBoost","Repeat_23_Fold_01",23,"Fold_01",6,0.1,2,3,0.8,0.8,0,25,54,0.151583114370274
"XGBoost","Repeat_23_Fold_01",23,"Fold_01",7,0.03,4,3,0.8,0.8,0,25,120,0.160942768248228
"XGBoost","Repeat_23_Fold_01",23,"Fold_01",8,0.1,4,3,0.8,0.8,0,25,113,0.123412831596887
"XGBoost","Repeat_23_Fold_02",23,"Fold_02",1,0.03,2,1,0.8,0.8,0,25,124,0.241428085943111
"XGBoost","Repeat_23_Fold_02",23,"Fold_02",2,0.1,2,1,0.8,0.8,0,25,57,0.124236969599644
"XGBoost","Repeat_23_Fold_02",23,"Fold_02",3,0.03,4,1,0.8,0.8,0,25,263,0.111693938329923
"XGBoost","Repeat_23_Fold_02",23,"Fold_02",4,0.1,4,1,0.8,0.8,0,25,36,0.150471623342198
"XGBoost","Repeat_23_Fold_02",23,"Fold_02",5,0.03,2,3,0.8,0.8,0,25,135,0.209404735342385
"XGBoost","Repeat_23_Fold_02",23,"Fold_02",6,0.1,2,3,0.8,0.8,0,25,34,0.165541522204876
"XGBoost","Repeat_23_Fold_02",23,"Fold_02",7,0.03,4,3,0.8,0.8,0,25,265,0.130706524377904
"XGBoost","Repeat_23_Fold_02",23,"Fold_02",8,0.1,4,3,0.8,0.8,0,25,33,0.192976961843669
"XGBoost","Repeat_23_Fold_03",23,"Fold_03",1,0.03,2,1,0.8,0.8,0,25,337,0.200057786394609
"XGBoost","Repeat_23_Fold_03",23,"Fold_03",2,0.1,2,1,0.8,0.8,0,25,88,0.182232904404653
"XGBoost","Repeat_23_Fold_03",23,"Fold_03",3,0.03,4,1,0.8,0.8,0,25,500,0.11948371744858
"XGBoost","Repeat_23_Fold_03",23,"Fold_03",4,0.1,4,1,0.8,0.8,0,25,41,0.174687717889006
"XGBoost","Repeat_23_Fold_03",23,"Fold_03",5,0.03,2,3,0.8,0.8,0,25,175,0.186412456140925
