"Algorithm","Run_ID","Repeat","Fold_ID","Fold_Number","Held_Out_CellID","Held_Out_Probability","Threshold_P90","Captured_P90","Threshold_P95","Captured_P95","Threshold_P99","Captured_P99","Threshold_Mean_Plus_2SD","Captured_Mean_Plus_2SD"
"SVM","Repeat_24_Fold_05",24,"Fold_05",5,6362,0.0495804446889839,0.0494833711307933,TRUE,0.0509781852685503,FALSE,0.0526785327097221,FALSE,0.052833362688646,FALSE
"SVM","Repeat_25_Fold_01",25,"Fold_01",1,4678,0.0904717534372133,0.109151757090652,FALSE,0.133544814225896,FALSE,0.168631909640687,FALSE,0.122922269407369,FALSE
"SVM","Repeat_25_Fold_02",25,"Fold_02",2,5882,0.0325630307173112,0.104891862670965,FALSE,0.134695817943969,FALSE,0.172671586662697,FALSE,0.122494673640082,FALSE
"SVM","Repeat_25_Fold_03",25,"Fold_03",3,5972,0.0310634670781934,0.0480024222941993,FALSE,0.0506691671063289,FALSE,0.0535927723259128,FALSE,0.0520211788924049,FALSE
"SVM","Repeat_25_Fold_04",25,"Fold_04",4,5000,0.0238690813621318,0.0363340459406159,FALSE,0.0804080291742873,FALSE,0.529839072721426,FALSE,0.205670143314776,FALSE
"SVM","Repeat_25_Fold_05",25,"Fold_05",5,6362,0.132790247213154,0.122194861405868,TRUE,0.152092104576982,FALSE,0.195757993013373,FALSE,0.142644496862754,FALSE
"SVM","Repeat_26_Fold_01",26,"Fold_01",1,4678,0.133627651295181,0.110977049830018,TRUE,0.15295889885642,FALSE,0.242146500229389,FALSE,0.142949570077269,FALSE
"SVM","Repeat_26_Fold_02",26,"Fold_02",2,5882,0.183811723922368,0.10624311189653,TRUE,0.142809640978569,TRUE,0.223992613798881,FALSE,0.134737033405692,TRUE
"SVM","Repeat_26_Fold_03",26,"Fold_03",3,5972,0.0735359795752684,0.0716163404246969,TRUE,0.0872193498289911,FALSE,0.136924215469242,FALSE,0.0891384075468542,FALSE
"SVM","Repeat_26_Fold_04",26,"Fold_04",4,5000,0.00146820449360259,0.0964417729504245,FALSE,0.266917666989677,FALSE,0.731285044312885,FALSE,0.301321657266843,FALSE
"SVM","Repeat_26_Fold_05",26,"Fold_05",5,6362,0.0791839203321025,0.0837445025970044,FALSE,0.101817289782241,FALSE,0.167835600827685,FALSE,0.105003547400868,FALSE
"SVM","Repeat_27_Fold_01",27,"Fold_01",1,4678,0.0671031968583843,0.0728505885815537,FALSE,0.0844486087282246,FALSE,0.0996713083858811,FALSE,0.0837680002790981,FALSE
"SVM","Repeat_27_Fold_02",27,"Fold_02",2,5882,0.0649490443042417,0.103561064181222,FALSE,0.126982176858428,FALSE,0.157900358970669,FALSE,0.119217501846221,FALSE
"SVM","Repeat_27_Fold_03",27,"Fold_03",3,5972,0.0300349148828962,0.0544894867493908,FALSE,0.0586084991936046,FALSE,0.064280988740437,FALSE,0.0599757389050227,FALSE
"SVM","Repeat_27_Fold_04",27,"Fold_04",4,5000,0.0485736915341136,0.0543139819540777,FALSE,0.0591150730014808,FALSE,0.0682475814626365,FALSE,0.0593718555152862,FALSE
"SVM","Repeat_27_Fold_05",27,"Fold_05",5,6362,0.106912329839201,0.0759716992175892,TRUE,0.115017423548033,FALSE,0.19438920748055,FALSE,0.115159346997391,FALSE
"SVM","Repeat_28_Fold_01",28,"Fold_01",1,4678,0.0751971164349697,0.0853491283102181,FALSE,0.100183598083564,FALSE,0.118923595012712,FALSE,0.097675362532616,FALSE
"SVM","Repeat_28_Fold_02",28,"Fold_02",2,5882,0.0564377138895502,0.0750947789139573,FALSE,0.0850363874918318,FALSE,0.100413082451972,FALSE,0.085018954265155,FALSE
"SVM","Repeat_28_Fold_03",28,"Fold_03",3,5972,0.0623671994041496,0.0604217147203675,TRUE,0.0653738127428863,FALSE,0.0729499470858902,FALSE,0.0672132916555521,FALSE
"SVM","Repeat_28_Fold_04",28,"Fold_04",4,5000,0.035879916387839,0.0476122337123014,FALSE,0.048583496383696,FALSE,0.0496185296840722,FALSE,0.0541904185202815,FALSE
