"CellID","X","Y","Occurrence","Is_Occurrence_Cell","Min_Dist_to_Occurrence_m","Inside_50m_Buffer","Background_Eligible"
2914,531838.5791,4419089.11,,FALSE,550.503595862168,FALSE,TRUE
2915,531863.5791,4419089.11,,FALSE,545.992824181029,FALSE,TRUE
2916,531888.5791,4419089.11,,FALSE,542.597566394445,FALSE,TRUE
2917,531913.5791,4419089.11,,FALSE,540.338851145439,FALSE,TRUE
2918,531938.5791,4419089.11,,FALSE,539.230960773927,FALSE,TRUE
2919,531963.5791,4419089.11,,FALSE,539.28098803608,FALSE,TRUE
2920,531988.5791,4419089.11,,FALSE,540.488611403764,FALSE,TRUE
2921,532013.5791,4419089.11,,FALSE,542.846105316385,FALSE,TRUE
2922,532038.5791,4419089.11,,FALSE,546.338584631515,FALSE,TRUE
2923,532063.5791,4419089.11,,FALSE,550.944465492817,FALSE,TRUE
2924,532088.5791,4419089.11,,FALSE,556.636110090932,FALSE,TRUE
2925,532113.5791,4419089.11,,FALSE,563.380612070706,FALSE,TRUE
2926,532138.5791,4419089.11,,FALSE,571.140673614795,FALSE,TRUE
2927,532163.5791,4419089.11,,FALSE,579.875524623311,FALSE,TRUE
2928,532188.5791,4419089.11,,FALSE,589.541838258455,FALSE,TRUE
2929,532213.5791,4419089.11,,FALSE,600.094604255994,FALSE,TRUE
2930,532238.5791,4419089.11,,FALSE,611.487930426395,FALSE,TRUE
2931,532263.5791,4419089.11,,FALSE,623.675752340232,FALSE,TRUE
2932,532288.5791,4419089.11,,FALSE,636.612440231224,FALSE,TRUE
2933,532313.5791,4419089.11,,FALSE,650.253299920233,FALSE,TRUE
2934,532338.5791,4419089.11,,FALSE,664.554970681245,FALSE,TRUE
2935,532363.5791,4419089.11,,FALSE,679.475727349513,FALSE,TRUE
2936,532388.5791,4419089.11,,FALSE,694.975696738489,FALSE,TRUE
2937,532413.5791,4419089.11,,FALSE,711.016999836957,FALSE,TRUE
2938,532438.5791,4419089.11,,FALSE,727.563831603211,FALSE,TRUE
2939,532463.5791,4419089.11,,FALSE,744.582489759962,FALSE,TRUE
2940,532488.5791,4419089.11,,FALSE,762.041363088083,FALSE,TRUE
2941,532513.5791,4419089.11,,FALSE,779.910888536083,FALSE,TRUE
2942,532538.5791,4419089.11,,FALSE,798.16348516901,FALSE,TRUE
2943,532563.5791,4419089.11,,FALSE,816.77347169037,FALSE,TRUE
2944,532588.5791,4419089.11,,FALSE,835.716973057947,FALSE,TRUE
2945,532613.5791,4419089.11,,FALSE,854.971820621672,FALSE,TRUE
2946,532638.5791,4419089.11,,FALSE,874.517449258238,FALSE,TRUE
2947,532663.5791,4419089.11,,FALSE,894.334794166666,FALSE,TRUE
2948,532688.5791,4419089.11,,FALSE,914.406189314755,FALSE,TRUE
2949,532713.5791,4419089.11,,FALSE,934.715268976136,FALSE,TRUE
2950,532738.5791,4419089.11,,FALSE,955.246873356375,FALSE,TRUE
2951,532763.5791,4419089.11,,FALSE,975.986958958535,FALSE,TRUE
2952,532788.5791,4419089.11,,FALSE,996.922514068735,FALSE,TRUE
2953,532813.5791,4419089.11,,FALSE,1018.04147953663,FALSE,TRUE
2954,532838.5791,4419089.11,,FALSE,1039.33267487226,FALSE,TRUE
2955,532863.5791,4419089.11,,FALSE,1060.78572956895,FALSE,TRUE
2956,532888.5791,4419089.11,,FALSE,1082.39101948285,FALSE,TRUE
2957,532913.5791,4419089.11,,FALSE,1104.13960804652,FALSE,TRUE
2958,532938.5791,4419089.11,,FALSE,1126.02319206006,FALSE,TRUE
2959,532963.5791,4419089.11,,FALSE,1148.03405178467,FALSE,TRUE
2960,532988.5791,4419089.11,,FALSE,1170.16500505575,FALSE,TRUE
2961,531013.5791,4419064.11,,FALSE,1068.26644338255,FALSE,TRUE
2962,531038.5791,4419064.11,,FALSE,1046.42111458877,FALSE,TRUE
2963,531063.5791,4419064.11,,FALSE,1024.72001251913,FALSE,TRUE
2964,531088.5791,4419064.11,,FALSE,1003.17249715949,FALSE,TRUE
2965,531113.5791,4419064.11,,FALSE,981.788680957974,FALSE,TRUE
2966,531138.5791,4419064.11,,FALSE,960.579496479702,FALSE,TRUE
2967,531163.5791,4419064.11,,FALSE,939.556770002322,FALSE,TRUE
2968,531188.5791,4419064.11,,FALSE,918.733301375973,FALSE,TRUE
2969,531213.5791,4419064.11,,FALSE,898.122950412244,FALSE,TRUE
2970,531238.5791,4419064.11,,FALSE,877.740729975083,FALSE,TRUE
2971,531263.5791,4419064.11,,FALSE,857.602905812003,FALSE,TRUE
2972,531288.5791,4419064.11,,FALSE,837.727102973987,FALSE,TRUE
2973,531313.5791,4419064.11,,FALSE,818.132418412318,FALSE,TRUE
2974,531338.5791,4419064.11,,FALSE,798.839538992148,FALSE,TRUE
2975,531363.5791,4419064.11,,FALSE,779.870863705771,FALSE,TRUE
2976,531388.5791,4419064.11,,FALSE,761.250628280322,FALSE,TRUE
2977,531413.5791,4419064.11,,FALSE,743.005029631148,FALSE,TRUE
2978,531438.5791,4419064.11,,FALSE,725.162346690161,FALSE,TRUE
2979,531463.5791,4419064.11,,FALSE,707.753053018622,FALSE,TRUE
2980,531488.5791,4419064.11,,FALSE,690.809915285804,FALSE,TRUE
2981,531513.5791,4419064.11,,FALSE,674.368070164341,FALSE,TRUE
2982,531538.5791,4419064.11,,FALSE,658.465070491348,FALSE,TRUE
2983,531563.5791,4419064.11,,FALSE,643.140889741257,FALSE,TRUE
2984,531588.5791,4419064.11,,FALSE,628.43787207422,FALSE,TRUE
2985,531613.5791,4419064.11,,FALSE,614.400613652992,FALSE,TRUE
2986,531638.5791,4419064.11,,FALSE,601.07575983163,FALSE,TRUE
2987,531663.5791,4419064.11,,FALSE,588.511702566032,FALSE,TRUE
2988,531688.5791,4419064.11,,FALSE,576.758163407479,FALSE,TRUE
2989,531713.5791,4419064.11,,FALSE,565.865650183122,FALSE,TRUE
2990,531738.5791,4419064.11,,FALSE,555.884780379141,FALSE,TRUE
2991,531763.5791,4419064.11,,FALSE,546.8654716264,FALSE,TRUE
2992,531788.5791,4419064.11,,FALSE,538.856009576921,FALSE,TRUE
2993,531813.5791,4419064.11,,FALSE,531.902015466347,FALSE,TRUE
2994,531838.5791,4419064.11,,FALSE,526.045348859925,FALSE,TRUE
2995,531863.5791,4419064.11,,FALSE,521.322993984688,FALSE,TRUE
2996,531888.5791,4419064.11,,FALSE,517.765988702578,FALSE,TRUE
2997,531913.5791,4419064.11,,FALSE,515.398461442365,FALSE,TRUE
2998,531938.5791,4419064.11,,FALSE,514.236841403993,FALSE,TRUE
2999,531963.5791,4419064.11,,FALSE,514.289299963701,FALSE,TRUE
3000,531988.5791,4419064.11,,FALSE,515.555466518543,FALSE,TRUE
3001,532013.5791,4419064.11,,FALSE,518.026441465251,FALSE,TRUE
3002,532038.5791,4419064.11,,FALSE,521.685105266721,FALSE,TRUE
3003,532063.5791,4419064.11,,FALSE,526.50669896702,FALSE,TRUE
3004,532088.5791,4419064.11,,FALSE,532.459631387345,FALSE,TRUE
3005,532113.5791,4419064.11,,FALSE,539.506454138545,FALSE,TRUE
3006,532138.5791,4419064.11,,FALSE,547.604938853864,FALSE,TRUE
3007,532163.5791,4419064.11,,FALSE,556.709191640612,FALSE,TRUE
3008,532188.5791,4419064.11,,FALSE,566.77074647263,FALSE,TRUE
3009,532213.5791,4419064.11,,FALSE,577.739590176353,FALSE,TRUE
3010,532238.5791,4419064.11,,FALSE,589.565084665925,FALSE,TRUE
3011,532263.5791,4419064.11,,FALSE,602.196765233041,FALSE,TRUE
3012,532288.5791,4419064.11,,FALSE,615.585005549304,FALSE,TRUE
3013,532313.5791,4419064.11,,FALSE,629.681549719488,FALSE,TRUE
3014,532338.5791,4419064.11,,FALSE,644.439918888591,FALSE,TRUE
3015,532363.5791,4419064.11,,FALSE,659.815704615412,FALSE,TRUE
3016,532388.5791,4419064.11,,FALSE,675.766763800301,FALSE,TRUE
3017,532413.5791,4419064.11,,FALSE,692.253330838596,FALSE,TRUE
3018,532438.5791,4419064.11,,FALSE,709.238062329659,FALSE,TRUE
3019,532463.5791,4419064.11,,FALSE,726.686028527539,FALSE,TRUE
3020,532488.5791,4419064.11,,FALSE,744.56466412067,FALSE,TRUE
3021,532513.5791,4419064.11,,FALSE,762.84368913764,FALSE,TRUE
3022,532538.5791,4419064.11,,FALSE,781.495008977744,FALSE,TRUE
3023,532563.5791,4419064.11,,FALSE,800.492600875937,FALSE,TRUE
3024,532588.5791,4419064.11,,FALSE,819.812392597917,FALSE,TRUE
3025,532613.5791,4419064.11,,FALSE,839.432137851012,FALSE,TRUE
3026,532638.5791,4419064.11,,FALSE,859.33129179445,FALSE,TRUE
3027,532663.5791,4419064.11,,FALSE,879.490889126839,FALSE,TRUE
3028,532688.5791,4419064.11,,FALSE,899.893426499558,FALSE,TRUE
3029,532713.5791,4419064.11,,FALSE,920.522750428861,FALSE,TRUE
3030,532738.5791,4419064.11,,FALSE,941.363951432767,FALSE,TRUE
3031,532763.5791,4419064.11,,FALSE,962.403264778914,FALSE,TRUE
3032,532788.5791,4419064.11,,FALSE,983.627977975978,FALSE,TRUE
3033,532813.5791,4419064.11,,FALSE,1005.02634495674,FALSE,TRUE
3034,532838.5791,4419064.11,,FALSE,1026.58750677042,FALSE,TRUE
3035,532863.5791,4419064.11,,FALSE,1048.30141851335,FALSE,TRUE
3036,532888.5791,4419064.11,,FALSE,1070.15878217071,FALSE,TRUE
3037,532913.5791,4419064.11,,FALSE,1092.15098500945,FALSE,TRUE
3038,532938.5791,4419064.11,,FALSE,1114.27004314803,FALSE,TRUE
3039,532963.5791,4419064.11,,FALSE,1136.50854992697,FALSE,TRUE
3040,532988.5791,4419064.11,,FALSE,1156.58178831304,FALSE,TRUE
3041,531013.5791,4419039.11,,FALSE,1056.4623486226,FALSE,TRUE
3042,531038.5791,4419039.11,,FALSE,1034.36775329531,FALSE,TRUE
3043,531063.5791,4419039.11,,FALSE,1012.40831884037,FALSE,TRUE
3044,531088.5791,4419039.11,,FALSE,990.593034024156,FALSE,TRUE
3045,531113.5791,4419039.11,,FALSE,968.931635388783,FALSE,TRUE
3046,531138.5791,4419039.11,,FALSE,947.43467798956,FALSE,TRUE
3047,531163.5791,4419039.11,,FALSE,926.113612931577,FALSE,TRUE
3048,531188.5791,4419039.11,,FALSE,904.980872205141,FALSE,TRUE
3049,531213.5791,4419039.11,,FALSE,884.049961290185,FALSE,TRUE
3050,531238.5791,4419039.11,,FALSE,863.335559940152,FALSE,TRUE
3051,531263.5791,4419039.11,,FALSE,842.853631455174,FALSE,TRUE
3052,531288.5791,4419039.11,,FALSE,822.621540598818,FALSE,TRUE
3053,531313.5791,4419039.11,,FALSE,802.65818008488,FALSE,TRUE
3054,531338.5791,4419039.11,,FALSE,782.984105239162,FALSE,TRUE
3055,531363.5791,4419039.11,,FALSE,763.621676000079,FALSE,TRUE
3056,531388.5791,4419039.11,,FALSE,744.595204830899,FALSE,TRUE
3057,531413.5791,4419039.11,,FALSE,725.931108340982,FALSE,TRUE
3058,531438.5791,4419039.11,,FALSE,707.658059416527,FALSE,TRUE
3059,531463.5791,4419039.11,,FALSE,689.807135406096,FALSE,TRUE
3060,531488.5791,4419039.11,,FALSE,672.411956360952,FALSE,TRUE
3061,531513.5791,4419039.11,,FALSE,655.508805476449,FALSE,TRUE
3062,531538.5791,4419039.11,,FALSE,639.136721724828,FALSE,TRUE
3063,531563.5791,4419039.11,,FALSE,623.337552259736,FALSE,TRUE
3064,531588.5791,4419039.11,,FALSE,608.155949619139,FALSE,TRUE
3065,531613.5791,4419039.11,,FALSE,593.639296254178,FALSE,TRUE
3066,531638.5791,4419039.11,,FALSE,579.837536778324,FALSE,TRUE
3067,531663.5791,4419039.11,,FALSE,566.802897008434,FALSE,TRUE
3068,531688.5791,4419039.11,,FALSE,554.589468938197,FALSE,TRUE
3069,531713.5791,4419039.11,,FALSE,543.252642936185,FALSE,TRUE
3070,531738.5791,4419039.11,,FALSE,532.84837342076,FALSE,TRUE
3071,531763.5791,4419039.11,,FALSE,523.432272655353,FALSE,TRUE
3072,531788.5791,4419039.11,,FALSE,515.058539446874,FALSE,TRUE
3073,531813.5791,4419039.11,,FALSE,507.778745180561,FALSE,TRUE
3074,531838.5791,4419039.11,,FALSE,501.640517758628,FALSE,TRUE
3075,531863.5791,4419039.11,,FALSE,496.686182671858,FALSE,TRUE
3076,531888.5791,4419039.11,,FALSE,492.951436814156,FALSE,TRUE
3077,531913.5791,4419039.11,,FALSE,490.464141459026,FALSE,TRUE
3078,531938.5791,4419039.11,,FALSE,489.243322956112,FALSE,TRUE
3079,531963.5791,4419039.11,,FALSE,489.298461122797,FALSE,TRUE
3080,531988.5791,4419039.11,,FALSE,490.629125773364,FALSE,TRUE
3081,532013.5791,4419039.11,,FALSE,493.224993341918,FALSE,TRUE
3082,532038.5791,4419039.11,,FALSE,497.066242121846,FALSE,TRUE
3083,532063.5791,4419039.11,,FALSE,502.124291442997,FALSE,TRUE
3084,532088.5791,4419039.11,,FALSE,508.362822260962,FALSE,TRUE
3085,532113.5791,4419039.11,,FALSE,515.738997999113,FALSE,TRUE
3086,532138.5791,4419039.11,,FALSE,524.204796865813,FALSE,TRUE
3087,532163.5791,4419039.11,,FALSE,533.708369858602,FALSE,TRUE
3088,532188.5791,4419039.11,,FALSE,544.195350087747,FALSE,TRUE
3089,532213.5791,4419039.11,,FALSE,555.610055755945,FALSE,TRUE
3090,532238.5791,4419039.11,,FALSE,567.896547847513,FALSE,TRUE
3091,532263.5791,4419039.11,,FALSE,580.999521563591,FALSE,TRUE
3092,532288.5791,4419039.11,,FALSE,594.865025915224,FALSE,TRUE
3093,532313.5791,4419039.11,,FALSE,609.441017701565,FALSE,TRUE
3094,532338.5791,4419039.11,,FALSE,624.677764176953,FALSE,TRUE
3095,532363.5791,4419039.11,,FALSE,640.528113401056,FALSE,TRUE
3096,532388.5791,4419039.11,,FALSE,656.94765320923,FALSE,TRUE
3097,532413.5791,4419039.11,,FALSE,673.894779663052,FALSE,TRUE
3098,532438.5791,4419039.11,,FALSE,691.33069442714,FALSE,TRUE
3099,532463.5791,4419039.11,,FALSE,709.219348338094,FALSE,TRUE
3100,532488.5791,4419039.11,,FALSE,727.527345917052,FALSE,TRUE
3101,532513.5791,4419039.11,,FALSE,746.223823029732,FALSE,TRUE
3102,532538.5791,4419039.11,,FALSE,765.280307506411,FALSE,TRUE
3103,532563.5791,4419039.11,,FALSE,784.670570403342,FALSE,TRUE
3104,532588.5791,4419039.11,,FALSE,804.370473760135,FALSE,TRUE
3105,532613.5791,4419039.11,,FALSE,824.357819188429,FALSE,TRUE
3106,532638.5791,4419039.11,,FALSE,844.612200395603,FALSE,TRUE
3107,532663.5791,4419039.11,,FALSE,865.114861771025,FALSE,TRUE
3108,532688.5791,4419039.11,,FALSE,885.848564404266,FALSE,TRUE
3109,532713.5791,4419039.11,,FALSE,906.797460327883,FALSE,TRUE
3110,532738.5791,4419039.11,,FALSE,927.946975347782,FALSE,TRUE
3111,532763.5791,4419039.11,,FALSE,949.283700511652,FALSE,TRUE
3112,532788.5791,4419039.11,,FALSE,970.795292045184,FALSE,TRUE
3113,532813.5791,4419039.11,,FALSE,992.470379435624,FALSE,TRUE
3114,532838.5791,4419039.11,,FALSE,1014.29848124558,FALSE,TRUE
3115,532863.5791,4419039.11,,FALSE,1036.26992818333,FALSE,TRUE
3116,532888.5791,4419039.11,,FALSE,1058.37579292853,FALSE,TRUE
3117,532913.5791,4419039.11,,FALSE,1080.60782620574,FALSE,TRUE
3118,532938.5791,4419039.11,,FALSE,1102.95839860671,FALSE,TRUE
3119,532963.5791,4419039.11,,FALSE,1121.51548275419,FALSE,TRUE
3120,532988.5791,4419039.11,,FALSE,1136.92608953149,FALSE,TRUE
3121,531013.5791,4419014.11,,FALSE,1045.12305211261,FALSE,TRUE
3122,531038.5791,4419014.11,,FALSE,1022.78352991098,FALSE,TRUE
3123,531063.5791,4419014.11,,FALSE,1000.56988964148,FALSE,TRUE
3124,531088.5791,4419014.11,,FALSE,978.490704635035,FALSE,TRUE
3125,531113.5791,4419014.11,,FALSE,956.555285415937,FALSE,TRUE
3126,531138.5791,4419014.11,,FALSE,934.773752871337,FALSE,TRUE
3127,531163.5791,4419014.11,,FALSE,913.157119042042,FALSE,TRUE
3128,531188.5791,4419014.11,,FALSE,891.717376222512,FALSE,TRUE
3129,531213.5791,4419014.11,,FALSE,870.467595064377,FALSE,TRUE
3130,531238.5791,4419014.11,,FALSE,849.422032359156,FALSE,TRUE
3131,531263.5791,4419014.11,,FALSE,828.59624912086,FALSE,TRUE
3132,531288.5791,4419014.11,,FALSE,808.007239483135,FALSE,TRUE
3133,531313.5791,4419014.11,,FALSE,787.673570749428,FALSE,TRUE
3134,531338.5791,4419014.11,,FALSE,767.615534663775,FALSE,TRUE
3135,531363.5791,4419014.11,,FALSE,747.855309573418,FALSE,TRUE
3136,531388.5791,4419014.11,,FALSE,728.417132594471,FALSE,TRUE
3137,531413.5791,4419014.11,,FALSE,709.327480122651,FALSE,TRUE
3138,531438.5791,4419014.11,,FALSE,690.615253999757,FALSE,TRUE
3139,531463.5791,4419014.11,,FALSE,672.311969294871,FALSE,TRUE
3140,531488.5791,4419014.11,,FALSE,654.451937927565,FALSE,TRUE
3141,531513.5791,4419014.11,,FALSE,637.072440195889,FALSE,TRUE
3142,531538.5791,4419014.11,,FALSE,620.213873641297,FALSE,TRUE
3143,531563.5791,4419014.11,,FALSE,603.919865592399,FALSE,TRUE
3144,531588.5791,4419014.11,,FALSE,588.237332253862,FALSE,TRUE
3145,531613.5791,4419014.11,,FALSE,573.2164635259,FALSE,TRUE
3146,531638.5791,4419014.11,,FALSE,558.910609182844,FALSE,TRUE
3147,531663.5791,4419014.11,,FALSE,545.376039130008,FALSE,TRUE
3148,531688.5791,4419014.11,,FALSE,532.671548946567,FALSE,TRUE
3149,531713.5791,4419014.11,,FALSE,520.857882782947,FALSE,TRUE
3150,531738.5791,4419014.11,,FALSE,509.996950046892,FALSE,TRUE
3151,531763.5791,4419014.11,,FALSE,500.150821310064,FALSE,TRUE
3152,531788.5791,4419014.11,,FALSE,491.380503334361,FALSE,TRUE
3153,531813.5791,4419014.11,,FALSE,483.744513206226,FALSE,TRUE
3154,531838.5791,4419014.11,,FALSE,477.297296301925,FALSE,TRUE
3155,531863.5791,4419014.11,,FALSE,472.087559735613,FALSE,TRUE
3156,531888.5791,4419014.11,,FALSE,468.156618085363,FALSE,TRUE
3157,531913.5791,4419014.11,,FALSE,465.536866485484,FALSE,TRUE
3158,531938.5791,4419014.11,,FALSE,464.250502484512,FALSE,TRUE
3159,531963.5791,4419014.11,,FALSE,464.308608639901,FALSE,TRUE
3160,531988.5791,4419014.11,,FALSE,465.710681708203,FALSE,TRUE
3161,532013.5791,4419014.11,,FALSE,468.444654209137,FALSE,TRUE
3162,532038.5791,4419014.11,,FALSE,472.487406241814,FALSE,TRUE
3163,532063.5791,4419014.11,,FALSE,477.805717899143,FALSE,TRUE
3164,532088.5791,4419014.11,,FALSE,484.357573551931,FALSE,TRUE
3165,532113.5791,4419014.11,,FALSE,492.09370454936,FALSE,TRUE
3166,532138.5791,4419014.11,,FALSE,500.959248898662,FALSE,TRUE
3167,532163.5791,4419014.11,,FALSE,510.895414010647,FALSE,TRUE
3168,532188.5791,4419014.11,,FALSE,521.84104769279,FALSE,TRUE
3169,532213.5791,4419014.11,,FALSE,533.734048058682,FALSE,TRUE
3170,532238.5791,4419014.11,,FALSE,546.512569898539,FALSE,TRUE
3171,532263.5791,4419014.11,,FALSE,560.116009463312,FALSE,TRUE
3172,532288.5791,4419014.11,,FALSE,574.48576923811,FALSE,TRUE
3173,532313.5791,4419014.11,,FALSE,589.565818257048,FALSE,TRUE
3174,532338.5791,4419014.11,,FALSE,605.30307206977,FALSE,TRUE
3175,532363.5791,4419014.11,,FALSE,621.64762048696,FALSE,TRUE
3176,532388.5791,4419014.11,,FALSE,638.552831844866,FALSE,TRUE
3177,532413.5791,4419014.11,,FALSE,655.975360861288,FALSE,TRUE
3178,532438.5791,4419014.11,,FALSE,673.875084164043,FALSE,TRUE
3179,532463.5791,4419014.11,,FALSE,692.214983987702,FALSE,TRUE
3180,532488.5791,4419014.11,,FALSE,710.960996860652,FALSE,TRUE
3181,532513.5791,4419014.11,,FALSE,730.081840656985,FALSE,TRUE
3182,532538.5791,4419014.11,,FALSE,749.548830335349,FALSE,TRUE
3183,532563.5791,4419014.11,,FALSE,769.33569009704,FALSE,TRUE
3184,532588.5791,4419014.11,,FALSE,789.418367570129,FALSE,TRUE
3185,532613.5791,4419014.11,,FALSE,809.774853929835,FALSE,TRUE
3186,532638.5791,4419014.11,,FALSE,830.38501254363,FALSE,TRUE
3187,532663.5791,4419014.11,,FALSE,851.230417723124,FALSE,TRUE
3188,532688.5791,4419014.11,,FALSE,872.294204415622,FALSE,TRUE
3189,532713.5791,4419014.11,,FALSE,893.560929124075,FALSE,TRUE
3190,532738.5791,4419014.11,,FALSE,915.016441959968,FALSE,TRUE
3191,532763.5791,4419014.11,,FALSE,936.64776947211,FALSE,TRUE
3192,532788.5791,4419014.11,,FALSE,958.443007725069,FALSE,TRUE
3193,532813.5791,4419014.11,,FALSE,980.391225000038,FALSE,TRUE
3194,532838.5791,4419014.11,,FALSE,1002.48237343959,FALSE,TRUE
3195,532863.5791,4419014.11,,FALSE,1024.70720894169,FALSE,TRUE
3196,532888.5791,4419014.11,,FALSE,1047.05721861657,FALSE,TRUE
3197,532913.5791,4419014.11,,FALSE,1069.52455514451,FALSE,TRUE
3198,532938.5791,4419014.11,,FALSE,1086.46791165563,FALSE,TRUE
3199,532963.5791,4419014.11,,FALSE,1101.80146943873,FALSE,TRUE
3200,532988.5791,4419014.11,,FALSE,1117.4839744074,FALSE,TRUE
3201,531013.5791,4418989.11,,FALSE,1034.26384160772,FALSE,TRUE
3202,531038.5791,4418989.11,,FALSE,1011.68456005672,FALSE,TRUE
3203,531063.5791,4418989.11,,FALSE,989.221716329131,FALSE,TRUE
3204,531088.5791,4418989.11,,FALSE,966.883425784696,FALSE,TRUE
3205,531113.5791,4418989.11,,FALSE,944.678524185423,FALSE,TRUE
3206,531138.5791,4418989.11,,FALSE,922.61664252123,FALSE,TRUE
3207,531163.5791,4418989.11,,FALSE,900.70829021229,FALSE,TRUE
3208,531188.5791,4418989.11,,FALSE,878.964947570234,FALSE,TRUE
3209,531213.5791,4418989.11,,FALSE,857.399168449062,FALSE,TRUE
3210,531238.5791,4418989.11,,FALSE,836.024694047456,FALSE,TRUE
3211,531263.5791,4418989.11,,FALSE,814.856578826692,FALSE,TRUE
3212,531288.5791,4418989.11,,FALSE,793.91132946768,FALSE,TRUE
3213,531313.5791,4418989.11,,FALSE,773.207057687097,FALSE,TRUE
3214,531338.5791,4418989.11,,FALSE,752.763647539609,FALSE,TRUE
3215,531363.5791,4418989.11,,FALSE,732.602937516043,FALSE,TRUE
3216,531388.5791,4418989.11,,FALSE,712.748917261285,FALSE,TRUE
3217,531413.5791,4418989.11,,FALSE,693.227938024091,FALSE,TRUE
3218,531438.5791,4418989.11,,FALSE,674.06893494444,FALSE,TRUE
3219,531463.5791,4418989.11,,FALSE,655.303657900008,FALSE,TRUE
3220,531488.5791,4418989.11,,FALSE,636.966905778572,FALSE,TRUE
3221,531513.5791,4418989.11,,FALSE,619.096756619777,FALSE,TRUE
3222,531538.5791,4418989.11,,FALSE,601.734782987593,FALSE,TRUE
3223,531563.5791,4418989.11,,FALSE,584.9262381336,FALSE,TRUE
3224,531588.5791,4418989.11,,FALSE,568.720193994484,FALSE,TRUE
3225,531613.5791,4418989.11,,FALSE,553.169606953529,FALSE,TRUE
3226,531638.5791,4418989.11,,FALSE,538.33128188609,FALSE,TRUE
3227,531663.5791,4418989.11,,FALSE,524.26569986708,FALSE,TRUE
3228,531688.5791,4418989.11,,FALSE,511.036670951428,FALSE,TRUE
3229,531713.5791,4418989.11,,FALSE,498.710771948147,FALSE,TRUE
3230,531738.5791,4418989.11,,FALSE,487.356531768187,FALSE,TRUE
3231,531763.5791,4418989.11,,FALSE,477.043335617546,FALSE,TRUE
3232,531788.5791,4418989.11,,FALSE,467.840035757002,FALSE,TRUE
3233,531813.5791,4418989.11,,FALSE,459.813281731957,FALSE,TRUE
3234,531838.5791,4418989.11,,FALSE,453.025616336549,FALSE,TRUE
3235,531863.5791,4418989.11,,FALSE,447.533422279397,FALSE,TRUE
3236,531888.5791,4418989.11,,FALSE,443.384843061992,FALSE,TRUE
3237,531913.5791,4418989.11,,FALSE,440.617832205083,FALSE,TRUE
3238,531938.5791,4418989.11,,FALSE,439.258499129049,FALSE,TRUE
3239,531963.5791,4418989.11,,FALSE,439.319910836174,FALSE,TRUE
3240,531988.5791,4418989.11,,FALSE,440.801473519659,FALSE,TRUE
3241,532013.5791,4418989.11,,FALSE,443.688960936714,FALSE,TRUE
3242,532038.5791,4418989.11,,FALSE,447.955186438442,FALSE,TRUE
3243,532063.5791,4418989.11,,FALSE,453.561246202868,FALSE,TRUE
3244,532088.5791,4418989.11,,FALSE,460.458205548666,FALSE,TRUE
3245,532113.5791,4418989.11,,FALSE,468.589067368303,FALSE,TRUE
3246,532138.5791,4418989.11,,FALSE,477.890854753567,FALSE,TRUE
3247,532163.5791,4418989.11,,FALSE,488.296655791429,FALSE,TRUE
3248,532188.5791,4418989.11,,FALSE,499.737510156174,FALSE,TRUE
3249,532213.5791,4418989.11,,FALSE,512.144055961885,FALSE,TRUE
3250,532238.5791,4418989.11,,FALSE,525.447893760256,FALSE,TRUE
3251,532263.5791,4418989.11,,FALSE,539.582657298294,FALSE,TRUE
3252,532288.5791,4418989.11,,FALSE,554.48480507322,FALSE,TRUE
3253,532313.5791,4418989.11,,FALSE,570.094162447823,FALSE,TRUE
3254,532338.5791,4418989.11,,FALSE,586.35425218641,FALSE,TRUE
3255,532363.5791,4418989.11,,FALSE,603.212453499663,FALSE,TRUE
3256,532388.5791,4418989.11,,FALSE,620.620027921337,FALSE,TRUE
3257,532413.5791,4418989.11,,FALSE,638.532046225622,FALSE,TRUE
3258,532438.5791,4418989.11,,FALSE,656.907245398526,FALSE,TRUE
3259,532463.5791,4418989.11,,FALSE,675.707839274547,FALSE,TRUE
3260,532488.5791,4418989.11,,FALSE,694.899301379039,FALSE,TRUE
3261,532513.5791,4418989.11,,FALSE,714.450134059106,FALSE,TRUE
3262,532538.5791,4418989.11,,FALSE,734.331634247819,FALSE,TRUE
3263,532563.5791,4418989.11,,FALSE,754.517663184284,FALSE,TRUE
3264,532588.5791,4418989.11,,FALSE,774.984425041607,FALSE,TRUE
3265,532613.5791,4418989.11,,FALSE,795.710257604531,FALSE,TRUE
3266,532638.5791,4418989.11,,FALSE,816.67543679057,FALSE,TRUE
3267,532663.5791,4418989.11,,FALSE,837.861995830499,FALSE,TRUE
3268,532688.5791,4418989.11,,FALSE,859.253559234447,FALSE,TRUE
3269,532713.5791,4418989.11,,FALSE,880.835191200411,FALSE,TRUE
3270,532738.5791,4418989.11,,FALSE,902.593257817198,FALSE,TRUE
3271,532763.5791,4418989.11,,FALSE,924.515302229802,FALSE,TRUE
3272,532788.5791,4418989.11,,FALSE,946.589931837995,FALSE,TRUE
3273,532813.5791,4418989.11,,FALSE,968.80671656273,FALSE,TRUE
3274,532838.5791,4418989.11,,FALSE,991.156097220341,FALSE,TRUE
3275,532863.5791,4418989.11,,FALSE,1013.62930307734,FALSE,TRUE
3276,532888.5791,4418989.11,,FALSE,1036.21827770844,FALSE,TRUE
3277,532913.5791,4418989.11,,FALSE,1051.44094844044,FALSE,TRUE
3278,532938.5791,4418989.11,,FALSE,1066.69209383839,FALSE,TRUE
